12,5,1,0.5259920356560871,92663
12,6,0,0.5066989195291082,155025
12,6,1,0.5331907752273711,92360
12,7,0,0.5141530467826053,154737
12,7,1,0.5398743927005569,92829
12,8,0,0.5320998001418349,155110
12,8,1,0.5596807248409017,92710
12,9,0,0.5497771317206203,155473
12,9,1,0.5748733699752129,92790
12,10,0,0.569934661559754,155345
12,10,1,0.590858249085825,92980
12,11,0,0.5767286461359674,154890
12,11,1,0.600815234973149,92734
12,12,0,0.795886761493008,108479
13,2,0,0.5004528780399438,154567
13,2,1,0.5283321665140825,92845
13,3,0,0.508996542024722,155004
13,3,1,0.5373076467484359,92863
13,4,0,0.5181621802331188,155543
13,4,1,0.5447766831047469,92671
13,5,0,0.5243496565620152,155341
13,5,1,0.5558344669732893,92622
13,6,0,0.5377533762140277,156092
13,6,1,0.5673370356391869,92735
13,7,0,0.5494730320182261,154943
13,7,1,0.5734526352123919,92706
13,8,0,0.5563483809670544,155772
13,8,1,0.5849618130948138,92571
13,9,0,0.5743209304122716,155286
13,9,1,0.5988905540760547,92749
13,10,0,0.5931812174002747,155101
13,10,1,0.6162371384459249,92621
13,11,0,0.603392688216329,155393
13,11,1,0.6244198596869941,92650
13,12,0,0.6090897369778236,155120
13,12,1,0.6288703695717798,92756
13,13,0,0.8238574612706541,108574
14,2,0,0.5323577204441962,155697
14,2,1,0.5624173342652831,92995
14,3,0,0.5424812539962411,154833
14,3,1,0.5693006436059151,92914
14,4,0,0.5513233178736607,155027
14,4,1,0.5771949324470151,92668
14,5,0,0.5602732646403308,154795
14,5,1,0.5887039354448951,92696
14,6,0,0.5699235814894521,155198
14,6,1,0.6010754078575893,92802
14,7,0,0.5830430294819688,155010
14,7,1,0.6090969942995337,92624
14,8,0,0.5913683695666164,155382
14,8,1,0.6164926102029645,93169
14,9,0,0.6034623913772208,155124
14,9,1,0.6277237824195888,93115
14,10,0,0.6190338257539184,155355
14,10,1,0.6450673009351857,92495
14,11,0,0.6289696439933928,155587
14,11,1,0.6531827448949872,92703
14,12,0,0.6385060799073538,155430
14,12,1,0.6593308245544042,92741
14,13,0,0.6467031199742683,155450
14,13,1,0.6687360130831469,92944
14,14,0,0.8479139990972484,108557
